"inst","eid","pid","pmid","sub.period","corr.period","proj","exper","exper2","institute","country","submitter","file","first.row.in.file.int","last.row.in.file.int","row.in.file.plot","pub.id","pub.info","lat","long","topo","field","plot","plot.area","treat","rep","rep2","n.ints","t.start.p","t.end.p","dt1","dt.min","dt.max","ct.min","ct.max","meas.tech","meas.tech2","meas.tech.orig","meas.tech.det","j.NH31","j.rel1","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","clay","silt","sand","oc","soil.type","soil.type2","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","air.temp.z","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","soil.temp.z","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.z","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","wind.loc","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.tot","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","far.loc","man.source","man.source.orig","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.trt3","man.stor","man.dm","man.vs","man.tkn","man.tan","man.vfa","man.tic","man.ua","man.ph","acid","date.start","app.start","app.start.orig","app.end","app.end.orig","app.method","app.method.orig","app.rate","tan.app","incorp","incorp.orig","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.orig","crop.z","crop.area","lai","notes.plot","flag.plot","trial"
205,611,3373,3377,3,NA,"STABIL26",2,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",617,697,15,NA,NA,56.493,9.5613,"flat","Foulumgård","10 AD",0.2,"AD",3,NA,81,2022-04-19 16:32:00,2022-04-25 09:24:00,1.7325,0.4001,1.7327,1.7325,138.59,"Wind tunnel","wt","Wind tunnel",NA,1.2799,0.03497,NA,5.1611,6.8649,9.3017,12.154,14.732,16.138,16.912,NA,17.771,NA,5.1611,6.8649,9.3017,12.154,14.732,16.138,16.912,NA,17.771,NA,0.14101,0.18756,0.25414,0.33209,0.4025,0.44094,0.46207,NA,0.48556,9,24,65,NA,NA,NA,0.15,NA,NA,5.72,1.19,"No",NA,NA,15.45,13.733,10.533,10.4,10.285,10.641,10.636,9.9025,9.9025,2,NA,8.25,8.3,8.1833,7.8539,7.9593,8.0778,8.1982,8.3238,8.3238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,184.95,123.3,62.318,235.14,250.97,261.04,263.6,241.37,241.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,46.35,55.767,70.983,71.076,70.596,68.344,67.934,68.729,68.729,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"slurry","Anaerobic digestion","None",NA,NA,6.05,76.99,2.72,1.22,NA,NA,NA,7.66,FALSE,2022-04-19,NA,"2022-04-19 16.32.44 UTC",NA,"2022-04-25 11.08.26 UTC","bsth","Band spread or trailing hose",30,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 3"
205,611,3374,3378,3,NA,"STABIL26",2,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",698,777,16,NA,NA,56.493,9.5613,"flat","Foulumgård","12 AD-L",0.2,"AD-L",3,NA,80,2022-04-19 16:48:00,2022-04-25 09:40:00,1.7325,1.732,1.7329,1.7325,138.6,"Wind tunnel","wt","Wind tunnel",NA,0.66504,0.016922,NA,2.1577,2.6913,3.5013,4.8242,6.1995,7.0651,7.6048,NA,8.1959,NA,2.1577,2.6913,3.5013,4.8242,6.1995,7.0651,7.6048,NA,8.1959,NA,0.054903,0.068481,0.089093,0.12275,0.15775,0.17977,0.19351,NA,0.20855,9,24,65,NA,NA,NA,0.15,NA,NA,5.72,1.19,"No",NA,NA,14.6,13.167,10.267,10.415,10.256,10.578,10.616,9.885,9.885,2,NA,8.3,8.3333,8.1833,7.8615,7.9556,8.0756,8.1982,8.3187,8.3187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,136.4,90.931,46.001,237.52,256.24,262.08,264.28,244.51,244.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,49.65,57.967,71.8,71.515,70.911,68.963,68.442,69.124,69.124,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,NA,4.22,70.62,2.11,1.31,NA,NA,NA,7.77,FALSE,2022-04-19,NA,"2022-04-19 16.48.44 UTC",NA,"2022-04-25 11.24.27 UTC","bsth","Band spread or trailing hose",30,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 3"
205,611,3375,3379,3,NA,"STABIL26",2,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",778,857,17,NA,NA,56.493,9.5613,"flat","Foulumgård","2 AD-F",0.2,"AD-F",1,NA,80,2022-04-19 15:28:00,2022-04-25 08:20:00,1.7326,1.7321,1.7328,1.7326,138.6,"Wind tunnel","wt","Wind tunnel",NA,0.040971,0.0095281,NA,0.1239,0.14607,0.12802,0.16828,0.14307,0.15895,0.15464,NA,0.17812,NA,0.1239,0.14607,0.12802,0.16828,0.14307,0.15895,0.15464,NA,0.17812,NA,0.028813,0.033969,0.029772,0.039134,0.033271,0.036966,0.035964,NA,0.041424,9,24,65,NA,NA,NA,0.15,NA,NA,5.72,1.19,"No",NA,NA,16.2,15.233,11.567,10.615,10.382,10.717,10.775,10.055,10.055,2,NA,7.95,8.1,8.1333,7.8077,7.937,8.0585,8.1855,8.32,8.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,394.86,267.5,134.02,242.45,259.55,266.02,268.98,248.35,248.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,45.85,48.367,65.766,69.953,70.162,67.97,67.449,68.229,68.229,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,NA,21.98,88.58,3.9,0.43,NA,NA,NA,8.02,FALSE,2022-04-19,NA,"2022-04-19 15.28.46 UTC",NA,"2022-04-25 10.04.28 UTC","bsth","Band spread or trailing hose",10,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 3"
205,611,3376,3380,3,NA,"STABIL26",2,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",858,937,18,NA,NA,56.493,9.5613,"flat","Foulumgård","4 AD-L",0.2,"AD-L",2,NA,80,2022-04-19 15:44:00,2022-04-25 08:36:00,1.7324,1.732,1.7328,1.7324,138.59,"Wind tunnel","wt","Wind tunnel",NA,0.5761,0.014659,NA,1.7952,2.2135,2.7026,3.5489,4.5741,5.2394,5.6612,NA,6.1492,NA,1.7952,2.2135,2.7026,3.5489,4.5741,5.2394,5.6612,NA,6.1492,NA,0.045679,0.056324,0.068769,0.090302,0.11639,0.13332,0.14405,NA,0.15647,9,24,65,NA,NA,NA,0.15,NA,NA,5.72,1.19,"No",NA,NA,16.1,15.167,11.483,10.623,10.422,10.72,10.758,10.023,10.023,2,NA,8.1,8.2,8.1667,7.8385,7.9444,8.0659,8.1945,8.3275,8.3275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,333,226.26,113.47,236.94,257.79,264.22,265.74,245.06,245.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,45.85,48.367,66.583,70.531,70.248,68.215,67.696,68.411,68.411,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,NA,4.22,70.62,2.11,1.31,NA,NA,NA,7.77,FALSE,2022-04-19,NA,"2022-04-19 15.44.46 UTC",NA,"2022-04-25 10.20.28 UTC","bsth","Band spread or trailing hose",30,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 3"
205,611,3377,3381,3,NA,"STABIL26",2,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",938,1017,19,NA,NA,56.493,9.5613,"flat","Foulumgård","5 AD",0.2,"AD",1,NA,80,2022-04-19 15:52:00,2022-04-25 08:44:00,1.7321,1.732,1.7329,1.7321,138.59,"Wind tunnel","wt","Wind tunnel",NA,1.003,0.027404,NA,4.0544,5.4547,7.3734,9.4528,11.514,12.642,13.335,NA,14.037,NA,4.0544,5.4547,7.3734,9.4528,11.514,12.642,13.335,NA,14.037,NA,0.11078,0.14904,0.20146,0.25827,0.31459,0.34542,0.36435,NA,0.38353,9,24,65,NA,NA,NA,0.15,NA,NA,5.72,1.19,"No",NA,NA,15.65,14.867,11.283,10.531,10.304,10.622,10.704,9.9487,9.9487,2,NA,8.15,8.2334,8.1667,7.8385,7.937,8.0537,8.1818,8.3138,8.3138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,257.92,176.21,88.605,225.47,251.58,261.11,266.38,244.14,244.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,46.3,48.667,66.834,70.646,70.407,68.49,67.722,68.546,68.546,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"slurry","Anaerobic digestion","None",NA,NA,6.05,76.99,2.72,1.22,NA,NA,NA,7.66,FALSE,2022-04-19,NA,"2022-04-19 15.52.46 UTC",NA,"2022-04-25 10.28.27 UTC","bsth","Band spread or trailing hose",30,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 3"
205,611,3378,3382,3,NA,"STABIL26",2,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",1018,1097,20,NA,NA,56.493,9.5613,"flat","Foulumgård","6 AD-F",0.2,"AD-F",2,NA,80,2022-04-19 16:08:00,2022-04-25 09:00:00,1.7325,1.7321,1.7328,1.7325,138.59,"Wind tunnel","wt","Wind tunnel",NA,0.037053,0.0086171,NA,0.12314,0.1448,0.12866,0.15124,0.14989,0.16451,0.15375,NA,0.18633,NA,0.12314,0.1448,0.12866,0.15124,0.14989,0.16451,0.15375,NA,0.18633,NA,0.028637,0.033674,0.02992,0.035171,0.034858,0.038259,0.035756,NA,0.043332,9,24,65,NA,NA,NA,0.15,NA,NA,5.72,1.19,"No",NA,NA,15.65,13.867,10.783,10.439,10.252,10.622,10.689,9.9337,9.9337,2,NA,8.15,8.2333,8.1667,7.8308,7.9296,8.0512,8.1818,8.3125,8.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,257.94,171.97,86.488,235.18,257.4,265.69,268.59,250.67,250.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,46.3,55.732,70.366,71.753,71.17,68.829,68.067,68.871,68.871,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,NA,21.98,88.58,3.9,0.43,NA,NA,NA,8.02,FALSE,2022-04-19,NA,"2022-04-19 16.08.45 UTC",NA,"2022-04-25 10.44.27 UTC","bsth","Band spread or trailing hose",10,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 3"
205,611,3379,3383,3,NA,"STABIL26",2,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",1098,1177,21,NA,NA,56.493,9.5613,"flat","Foulumgård","8 AD",0.2,"AD",2,NA,80,2022-04-19 16:16:00,2022-04-25 09:08:00,1.7328,1.732,1.7328,1.7328,138.6,"Wind tunnel","wt","Wind tunnel",NA,1.0671,0.029157,NA,4.5037,6.2965,9.0779,12.126,14.68,16.095,16.926,NA,17.78,NA,4.5037,6.2965,9.0779,12.126,14.68,16.095,16.926,NA,17.78,NA,0.12305,0.17204,0.24803,0.33131,0.4011,0.43976,0.46246,NA,0.4858,9,24,65,NA,NA,NA,0.15,NA,NA,5.72,1.19,"No",NA,NA,15.65,13.867,10.784,10.531,10.319,10.649,10.676,9.925,9.925,2,NA,8.15,8.2333,8.1667,7.8385,7.9445,8.0683,8.1927,8.3237,8.3237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,257.96,171.99,86.495,242.41,255.5,260.39,264.64,245.28,245.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,46.3,55.731,70.366,71.092,70.714,68.561,67.987,68.787,68.787,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"slurry","Anaerobic digestion","None",NA,NA,6.05,76.99,2.72,1.22,NA,NA,NA,7.66,FALSE,2022-04-19,NA,"2022-04-19 16.16.44 UTC",NA,"2022-04-25 10.52.27 UTC","bsth","Band spread or trailing hose",30,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 3"
205,611,3380,3384,3,NA,"STABIL26",2,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",1178,1257,22,NA,NA,56.493,9.5613,"flat","Foulumgård","9 AD-F",0.2,"AD-F",3,NA,80,2022-04-19 16:24:00,2022-04-25 09:16:00,1.7323,1.7322,1.733,1.7323,138.6,"Wind tunnel","wt","Wind tunnel",NA,0.0212,0.0049302,NA,0.062874,0.069866,0.05521,0.086509,0.03148,-0.0078789,-0.065819,NA,-0.095487,NA,0.062874,0.069866,0.05521,0.086509,0.03148,-0.0078789,-0.065819,NA,-0.095487,NA,0.014622,0.016248,0.01284,0.020118,0.0073209,-0.0018323,-0.015307,NA,-0.022206,9,24,65,NA,NA,NA,0.15,NA,NA,5.72,1.19,"No",NA,NA,15.65,13.867,10.6,10.415,10.307,10.654,10.673,9.94,9.94,2,NA,8.15,8.2333,8.15,7.8231,7.9296,8.0561,8.1818,8.3113,8.3113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,257.93,171.96,86.647,245.76,263.05,268.06,270.37,249.86,249.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,46.3,55.733,70.966,71.239,70.57,68.322,67.849,68.621,68.621,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,NA,21.98,88.58,3.9,0.43,NA,NA,NA,8.02,FALSE,2022-04-19,NA,"2022-04-19 16.24.45 UTC",NA,"2022-04-25 11.00.28 UTC","bsth","Band spread or trailing hose",10,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 3"
205,612,3381,3385,3,NA,"STABIL26",3,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",1258,1332,23,NA,NA,56.493,9.5613,"flat","Foulumgård","1 AD-F",0.2,"AD-F",1,NA,75,2022-09-14 14:48:00,2022-09-20 06:52:00,1.7327,1.5989,3.1989,1.7327,137.67,"Wind tunnel","wt","Wind tunnel",NA,-0.0028641,-0.00021534,NA,-0.016276,-0.028742,-0.066422,-0.12719,-0.19982,-0.25758,-0.27493,NA,-0.3126,NA,-0.016276,-0.028742,-0.066422,-0.12719,-0.19982,-0.25758,-0.27493,NA,-0.3126,NA,-0.0012237,-0.002161,-0.0049941,-0.0095631,-0.015024,-0.019367,-0.020671,NA,-0.023504,9,24,65,NA,NA,NA,0.18,NA,NA,5.61,1.06,"No",NA,NA,14.7,14.333,12.9,12.208,12.25,12.435,12.228,11.631,11.631,2,NA,14.85,14.867,14.783,14.385,13.995,13.947,13.884,13.617,13.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,170.51,118.65,59.325,110.35,123.2,141.76,147.36,140.66,140.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,72.6,76.333,85.299,82.754,81.015,80.774,80.65,81.426,81.426,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,NA,52.76,88.41,13.28,1.33,NA,NA,NA,6.6,FALSE,2022-09-14,2022-09-14 14:48:00,"2022-09-14 14:48:07 UTC",2022-09-20 08:28:00,"2022-09-20 08:28:08 UTC","bsth","Band spread or trailing hose",10,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 5"
205,612,3382,3386,3,NA,"STABIL26",3,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",1333,1416,24,NA,NA,56.493,9.5613,"flat","Foulumgård","10 AD-F",0.2,"AD-F",3,NA,84,2022-09-14 16:00:00,2022-09-20 07:56:00,1.7321,1.5989,1.7328,1.7321,137.53,"Wind tunnel","wt","Wind tunnel",NA,0.0011858,8.916e-05,NA,0.0060949,0.010692,0.026174,0.054742,0.099185,0.13548,0.15939,NA,0.17881,NA,0.0060949,0.010692,0.026174,0.054742,0.099185,0.13548,0.15939,NA,0.17881,NA,0.00045827,0.0008039,0.001968,0.004116,0.0074575,0.010187,0.011984,NA,0.013445,9,24,65,NA,NA,NA,0.18,NA,NA,5.61,1.06,"No",NA,NA,14.25,13.633,12.3,12.223,12.468,12.548,12.202,11.514,11.514,2,NA,14.85,14.833,14.717,14.315,13.971,13.931,13.859,13.582,13.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,120.53,80.359,40.177,127.76,149.22,157.57,148.97,140.85,140.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,78.301,82.867,88.6,81.677,79.702,79.806,80.633,81.771,81.771,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,NA,52.76,88.41,13.28,1.33,NA,NA,NA,6.6,FALSE,2022-09-14,2022-09-14 16:00:00,"2022-09-14 16:00:06 UTC",2022-09-20 09:32:00,"2022-09-20 09:32:06 UTC","bsth","Band spread or trailing hose",10,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 5"
205,612,3383,3387,3,NA,"STABIL26",3,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",1417,1491,25,NA,NA,56.493,9.5613,"flat","Foulumgård","2 AD-L",0.2,"AD-L",1,NA,75,2022-09-14 14:56:00,2022-09-20 07:00:00,1.7324,1.5989,3.1988,1.7324,137.67,"Wind tunnel","wt","Wind tunnel",NA,0.29678,0.0093326,NA,1.2376,1.6682,2.3841,3.3533,4.4837,5.2031,5.7164,NA,6.2154,NA,1.2376,1.6682,2.3841,3.3533,4.4837,5.2031,5.7164,NA,6.2154,NA,0.038917,0.052459,0.074971,0.10545,0.141,0.16362,0.17976,NA,0.19545,9,24,65,NA,NA,NA,0.18,NA,NA,5.61,1.06,"No",NA,NA,14.7,14.333,12.85,12.254,12.295,12.464,12.243,11.662,11.662,2,NA,14.85,14.867,14.767,14.369,13.984,13.94,13.879,13.61,13.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,170.5,118.63,59.317,120.59,134.64,149.3,152.07,142.73,142.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,72.6,76.334,85.3,82.154,80.791,80.626,80.623,81.247,81.247,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,NA,5.35,69.53,2.61,1.06,NA,NA,NA,7.96,FALSE,2022-09-14,2022-09-14 14:56:00,"2022-09-14 14:56:08 UTC",2022-09-20 08:36:00,"2022-09-20 08:36:08 UTC","bsth","Band spread or trailing hose",30,31.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 5"
205,612,3384,3388,3,NA,"STABIL26",3,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",1492,1575,26,NA,NA,56.493,9.5613,"flat","Foulumgård","4 AD",0.2,"AD",1,NA,84,2022-09-14 15:12:00,2022-09-20 07:08:00,1.7324,1.5989,1.7328,1.7324,137.53,"Wind tunnel","wt","Wind tunnel",NA,0.96859,0.021241,NA,4.6065,6.6171,9.8284,12.867,15.425,16.577,17.231,NA,17.828,NA,4.6065,6.6171,9.8284,12.867,15.425,16.577,17.231,NA,17.828,NA,0.10102,0.14511,0.21554,0.28216,0.33828,0.36354,0.37787,NA,0.39096,9,24,65,NA,NA,NA,0.18,NA,NA,5.61,1.06,"No",NA,NA,14.7,13.933,12.65,12.185,12.384,12.527,12.22,11.566,11.566,2,NA,14.85,14.833,14.75,14.346,13.975,13.935,13.868,13.601,13.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,170.5,113.67,56.833,123.78,140.71,155.33,151.5,140.71,140.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,72.6,79.067,86.667,82.662,80.447,80.2,80.852,81.727,81.727,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"slurry","Anaerobic digestion","None",NA,NA,6.37,77.21,3.1,1.52,NA,NA,NA,7.92,FALSE,2022-09-14,2022-09-14 15:12:00,"2022-09-14 15:12:08 UTC",2022-09-20 08:44:00,"2022-09-20 08:44:07 UTC","bsth","Band spread or trailing hose",30,45.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 5"
205,612,3385,3389,3,NA,"STABIL26",3,NA,"AU","DK","Dela Pierre, Flavia","../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26_FDP_27_Jan.xlsx",1576,1659,27,NA,NA,56.493,9.5613,"flat","Foulumgård","5 AD-F",0.2,"AD-F",2,NA,84,2022-09-14 15:20:00,2022-09-20 07:16:00,1.7324,1.5988,1.7327,1.7324,137.53,"Wind tunnel","wt","Wind tunnel",NA,0.0058832,0.00044234,NA,0.024661,0.035379,0.058129,0.093333,0.15923,0.19924,0.25099,NA,0.2945,NA,0.024661,0.035379,0.058129,0.093333,0.15923,0.19924,0.25099,NA,0.2945,NA,0.0018542,0.0026601,0.0043706,0.0070176,0.011972,0.01498,0.018871,NA,0.022143,9,24,65,NA,NA,NA,0.18,NA,NA,5.61,1.06,"No",NA,NA,14.7,13.933,12.567,12.146,12.412,12.492,12.194,11.548,11.548,2,NA,14.85,14.833,14.75,14.346,13.975,13.932,13.866,13.599,13.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,170.5,113.66,56.835,123.78,143.07,153.37,150.03,139.68,139.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,72.6,79.067,86.666,82.662,80.132,80.264,80.9,81.76,81.76,NA,"mix","Mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,NA,52.76,88.41,13.28,1.33,NA,NA,NA,6.6,FALSE,2022-09-14,2022-09-14 15:20:00,"2022-09-14 15:20:07 UTC",2022-09-20 08:52:00,"2022-09-20 08:52:07 UTC","bsth","Band spread or trailing hose",10,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trial 5"
